genome	E25	E31	H19	H40	H45	P33	E44	E56	H06	H43	P05	P65	P75	H09	H47	P43	P45	E18	E48	H34	H37	P09	P64	E58	P36	P58	E27	H08	H20	H23	P53	E34	H16	H25	P14	P34	P51	P60	P72	H32	P48	H07	H12	P01	E30	H10	P47	P67	P79	H39	P25
PK_bin.24	5.1844923e-4	2.065427e-4	0.0021171242	0.0021907312	0.0011481707	0.13329759	0.0013505283	0.23839557	1.5755342e-5	3.133836e-4	2.7596467e-4	0.97295696	0.0042950544	7.582259e-4	1.8980265e-4	0.005256376	0.0036993052	0.0030235488	0.021325104	0.0013748999	0.0064414735	5.122948e-4	0.0056815245	9.4310497e-4	9.147946e-4	3.3775516e-4	0.0046478263	3.3972457e-5	3.2150748e-4	0.001880548	0.004531631	0.022504292	2.0900447e-4	0.0022914177	0.0015075894	9.82001e-4	5.9550273e-4	0.010134871	0.0010824413	3.1239892e-4	0.016522432	2.2106715e-4	0.027784301	7.0800574e-4	0.002988838	9.788007e-4	0.012367944	9.4556675e-4	0.006116766	8.911616e-4	4.4804256e-5
PK_bin.25	0.079784945	0.007596113	0.002231139	5.999011e-4	0.004341223	0.23870373	0.0034600196	0.45704496	4.232179e-4	0.004905092	0.011065299	0.11439873	0.0010209065	0.001311375	0.0055407090000000004	0.12810512	0.0013176963	0.039752454	0.29607677	6.3530094e-4	0.013558144	0.0076887216	0.35785016	4.0267332e-4	0.027533816	3.0184694e-4	0.24109133	9.576925e-5	0.0011163596	3.460968e-4	0.005860888	0.60967267	0.0019488883	0.0012143414	6.514205e-4	0.0038712267	0.0017538731	0.0064197	4.7505338e-4	0.015328136	0.9992686	0.005057438	7.177952e-4	8.502286e-4	0.091750726	0.0011169917	0.8806263	0.0013363444	0.004260941	0.0032801756	3.9066267e-4
PK_bin.26	0.08631498	0.0012296675	0.031508997	0.0034560543	0.92309916	0.035260566	0.0066278093	0.024143783	0.004119484	0.09322276	0.5252435	0.009715357	0.035559032	0.060006592	0.92315876	0.61678624	0.009775954	0.13790612	0.07689652	0.10856606	0.8964722	0.094975576	0.04240385	0.477884	0.008883708	0.035117924	0.0374055	0.006107414	0.12749723	0.53484595	0.016660715	0.577295	0.119082965	0.029895674	0.008656465	0.041421298	0.3139162	0.037662845	0.044660144	0.19396026	0.12246681	0.047300093	0.6449775	0.0033033786	0.0040762	0.4677842	0.0042855386	0.040751968	0.97362316	0.0502572	0.025928866
PK_bin.27	0.019511454	0.0013110988	0.004116378	0.001343581	0.0011287556	0.998198	0.0027691056	5.610558e-5	4.2965062e-4	0.0015680033	6.230672e-4	0	3.7354504e-4	0.027275432	0.011673652	7.3749304e-4	5.3152653e-5	0.0025321334	5.861556e-4	5.3152653e-5	0.0049003796	0.020869799	1.107347e-4	0	0.011036558	0.0020788594	9.3607727e-4	0.001943763	0.019427296	0.0053824442	2.1999293e-4	0.03327282	0.07236143	0.01641974	0	0.0366303	1.771755e-4	3.9790667e-4	7.087021e-5	0.0011627143	0.0010032563	0.020302838	4.362947e-4	5.610558e-5	1.6684027e-4	8.445366e-4	5.4629116e-5	0.033700258	5.3890886e-5	8.2608085e-4	0.0014388128
PK_bin.28	1.06971194e-4	1.3926438e-4	0.0015404861	4.087107e-5	0.0017781438	0.017726943	3.683442e-5	0.64783216	1.7105299e-4	0.0014097996	0.0068234503	0.96322364	0.001956261	3.4210598e-4	0.0021671758	0.024268333	0.0010848494	0.0035073431	0.0053747976	1.8013545e-4	0.0040376578	0.003108724	0.183281	1.8265836e-4	0.005282964	2.8458374e-4	0.010402444	4.9953527e-5	2.1242864e-4	0.0010101714	0.0016373657	0.063663	1.9930954e-4	5.7320413e-4	4.4756342e-4	0.0017857124	8.0884347e-4	0.0021929094	2.4926307e-4	0.005764839	0.95130944	0.0017771346	0.008020316	6.105431e-4	0.0014375516	5.5958045e-4	0.10493823	5.3788343e-4	0.0022287348	0.0016045679	5.6513083e-5
PK_bin.29	2.698849e-4	4.0575163e-4	0.0025811596	5.82594e-4	0.004301522	3.2133557e-4	2.550967e-4	0.64122254	5.9769034e-5	0.003358157	0.013484078	0.47580278	3.487554e-4	1.3309393e-4	0.003358157	0.007344813	1.5342773e-4	0.15022238	0.0018796436	1.947115e-4	0.016153967	0.0076125413	0.03294383	1.8639312e-4	5.625683e-4	1.537358e-4	0.011161405	4.9910224e-5	2.8652165e-4	5.1789556e-4	0.005275079	0.0826809	3.3982084e-4	2.3568717e-4	1.3555863e-4	0.0038966944	0.0017782828	0.0069775726	2.855974e-4	0.010897374	0.99979883	0.0037358727	0.0016525829	5.810536e-4	2.976128e-4	9.692442e-4	0.054666482	4.0760016e-4	0.0038316878	0.0030445235	2.322982e-4
PK_bin.31	0.0046149436	2.0024921e-4	0.0032741732	0.0012021532	0.0055027953	0.0043559135	0.010608821	0.00131796	4.485319e-4	0.0045901593	0.013724199	0.0025115593	0.007940659	0.0034505152	0.08634579	0.009678639	0.0023187674	0.010242757	0.0048785796	0.008635062	0.11587871	0.01262228	0.002517262	0.03299879	3.325058e-4	0.010643695	0.004856427	0.004813219	0.0028173067	0.0010931457	7.422161e-4	0.0066023017	0.022963516	0.0024948902	0.98260707	0.003582114	0.24888256	0.004287921	0.0059905876	0.011306074	0.008648002	0.0043638097	0.0057249777	3.941378e-4	5.127959e-4	0.0053869886	0.0017517967	0.013724199	0.00865524	0.0058162194	0.010454413
PK_bin.32	6.695328e-4	1.6052734e-5	0.0020036935	0.0010802153	0.0020295563	1.2864484e-4	7.2683215e-5	4.6820478e-5	4.4702407e-4	0.0026317567	1.3488757e-4	0.0014940192	0.9976028	1.8705895e-4	9.321734e-4	0.0034582496	0.0044066985	0.005362728	0.0055821156	0.003023488	0.0039409464	2.3164989e-4	1.3711711e-4	0.0015201048	4.1380385e-4	3.5338313e-4	8.697461e-4	3.3242538e-4	0.0035420805	7.4912765e-5	0.0014349362	6.505817e-4	3.3621563e-4	0.01088041	0.0014186605	0.0026016578	0.016746124	0.0068462687	0.001843835	1.440287e-4	0.0030758823	7.91489e-5	0.0020420416	2.94969e-4	0.0025343255	5.3531415e-4	0.0018409366	1.0880187e-4	0.9878138	4.0934474e-4	1.6052734e-5
PK_bin.33	0.0066030244	0.0016511581	0.009069866	3.592271e-4	0.02093042	0.3277033	0.0024378952	0.99943125	5.032148e-4	0.041310865	0.054227207	0.99977154	0.018487701	0.001109225	0.035456605	0.09614235	0.015800796	0.040828805	0.043574717	0.0048244544	0.02754334	0.04525581	0.99656296	0.003505433	0.015764551	0.0048216092	0.110258095	9.977706e-4	0.004461145	0.013508745	0.008866377	0.6912238	0.0016467049	0.010234632	0.0046416246	0.023602357	0.00684931269999999	0.022241648	0.003985516	0.104624644	0.9981703	0.022921013	0.09509634	0.00428883	0.02193116	0.0036815829	0.8916234	0.0038041703	0.02075922	0.023182888	3.0702536e-4
PK_bin.35	6.7790056e-4	2.9385602e-4	0.001173442	1.3131846e-4	0.0013493592	0.0063850507	1.3676942e-4	0.8393004	1.2239872e-4	0.00174381	0.005186336	0.9641917	0.0022120967	1.1248789e-4	0.0021907883	0.007990604	0.0019108076	0.0049549183	0.004903877	3.919732e-4	0.0051769204	0.0032918814	0.1226678	4.0832607e-4	0.002367201	4.2467896e-4	0.0062626516	8.8701905e-5	8.206165e-4	0.001143214	0.0013037693	0.023010463	4.0436175e-4	9.4598846e-4	4.7026874e-4	0.0015406382	0.0017542164	0.002730433	2.8691845e-4	0.0053944634	0.962882	0.0015431158	0.008033221	4.7918851e-4	0.0012492598	5.540152e-4	0.4712653	1.9722547e-4	0.0024157641	0.001252233	5.3022926e-5
PK_bin.38	1.5554311e-4	0.0025863282	5.756549e-4	6.1781146e-5	7.4088917e-4	0.006842201	0.0077878158	0.05643429	0	0.0020264215	0.0015375025	0.010338771	7.534877e-4	5.1605424e-5	0.0012152714	0.011543625	0.0011716612	0.0011425877	0.035215735	3.1859687e-4	2.655378e-4	0.0012748721	0.22117892	2.2313895e-4	2.812859e-4	0	0.0026345418	0	2.2289667e-5	3.0527153e-5	7.4864205e-5	0.020825334	3.5615012e-5	6.892837e-4	4.6275288e-4	0.0012419221	1.8582799e-4	5.087859e-4	2.156283e-4	0.0041485433	0.039443746	3.7674385e-4	0	9.594248e-5	0.018228345	0	0.99440914	0	7.406469e-4	7.481575e-4	0
PK_bin.39	0.006306126	0.0024227633	0.00890856049999999	0.0010451921	0.011858058	0.01593177	0.003082449	0.9985792	0.0012790589000000001	0.012908055	0.034088213	0.99806577	0.006944454	0.0011730712	0.01302846	0.11504401	0.0044653597	0.028792039	0.07407676	0.0014835587	0.037515856	0.024418784	0.5872997	0.0011519805	0.044563625	0.0055417875	0.7513564	9.295936e-4	0.004824436	0.0047067013	0.012603975	0.77489954	0.0017070136	0.0033443477	0.0014611331	0.010010884	0.010977587	0.017420668	0.001777227	0.035201747	0.99953735	0.013256186	0.024400897	0.004192782	0.010620646	0.0038008683	0.996335	0.0029847375	0.011644748	0.010516528	0.0010198298
PK_bin.3	0.0060142796	0.0026565199	0.015627166	0.0011773623	0.037727367	0.096644305	0.007208026	0.99934167	0.0015083214	0.06470905	0.10360952	0.99931353	0.010229912	0.0030697272	0.056215852	0.13056532	0.009455599	0.10572831	0.07883216	0.0032332407	0.068765424	0.07912379	0.9982498	0.0019310315	0.015611437	0.0070953034	0.51463413	0.0013792146	0.0049303067	0.008020678	0.024571909	0.93620914	0.0028400219	0.006381284	0.003050394	0.038225442	0.013155786	0.035514858	0.0028963832	0.15665963	0.99985486	0.041038267	0.047387112	0.0058173425	0.013459875	0.006539882	0.99701285	0.0047926805	0.023146817	0.038113702	8.942448e-4
PK_bin.40	6.3801144e-4	2.5094787e-4	0.0021055862	6.29597e-4	0.0050481604	0.006588	2.1927002e-4	0.60187644	5.6426146e-5	0.0076932595	0.013174515	0.85262877	0.0013958047	3.0836393e-4	0.0063707097	0.01508954	6.464259e-4	0.010849164	0.0025154182	6.7166914e-4	0.011467872	0.010675431	0.5931408	2.6777672e-4	9.82013e-4	2.752012e-4	0.002650544	1.3166101e-4	5.033806e-4	1.7175327e-4	0.0033306275	0.011176832	3.2766763e-4	7.261154e-4	4.449746e-4	0.0051728915	0.0013274993	0.006178663	6.805785e-4	0.017220864	0.9960096	0.006135106	0.0036642347	7.498738e-4	0.0011953433	8.1471435e-4	0.2845615	6.078185e-4	0.0040651574	0.004579427	4.4596454e-4
PK_bin.41	0.003511458	3.3219674e-4	0.041268714	0.0011259665	0.033272993	0.003916576	0.013637316	6.8582554e-4	2.3235477e-4	0.042760856	0.9721556	2.5038904e-4	0.0010831025	0.0034819236	0.039275013	0.06690798	2.0412718e-4	0.1473584	0.0017799054	0.010469817	0.0012945479	0.09169519	0.022238625	0.029070742	6.842573e-4	0.00977798	0.0012216268	0.023220055	0.0021207272	0.001521414	2.841053e-4	0.0031719431	0.016002422	0.0017741553	0.015143571	0.034738213	0.009034392	0.002302377	0.0010046925	0.121704236	0.16272464	0.043388918	0.0029283494	4.942439e-4	5.033917e-4	8.191224e-4	9.142598e-4	0.094692014	0.0014440495	0.026113642	0.19057769
PK_bin.42	2.1980055e-4	0	2.7301177e-4	1.2728956e-4	1.2346392e-4	1.676327e-4	0	0.6227238	0	3.7908638e-4	1.4259214e-4	0.9933302	0.00269047	8.312078e-5	6.121028e-4	7.668674e-4	0.0012506373	6.1349396e-4	8.527705e-4	3.1474605e-4	2.5631805e-4	9.783211e-4	0.10067143	3.6656612e-4	5.223741e-4	2.6292598e-4	4.684673e-4	1.0224899e-4	1.0537906e-4	0.0017138879	8.207742e-5	5.926268e-4	7.1991635e-5	9.901458e-4	4.149083e-4	8.2007865e-4	7.04266e-4	7.119173e-4	2.0206349e-4	0.0017344072	0.0036451418	3.7978197e-4	0.008411544	7.894735e-5	8.2425206e-5	8.172964e-5	0.4127882	5.1124494e-5	0.0016151167	3.3700434e-4	3.130071e-5
PK_bin.43	8.1589684e-4	2.3649183e-5	0.0023278468	2.237085e-5	0.0012300771	7.957631e-4	4.6020035e-5	0.7381498	0	0.0015349599	0.004513479	0.99836344	0.006290683	8.916382e-5	0.0011092746	0.005119729	0.005206336	0.003447348	0.007976806	0.0014560227	0.0048030214	0.0030942082	0.062090293	0.0013221173	0.0022671258	5.7109585e-4	0.0030740744	8.628756e-5	3.911703e-4	0.0032734945	0.0012907981	0.01035994	2.588627e-5	0.003848745	0.0014678474	9.792041e-4	0.0011179033	0.005409911	0.0017116896	0.0042274515	0.941629	0.0013157255	0.030164534	3.8989197e-4	6.6569255e-4	6.513113e-4	0.75258577	0.0011671192	0.006804254	7.197022e-4	3.323669e-5
PK_bin.44	1.318103e-4	0	0.0019789936	0	0.002396495	0.0036330598	0	0.51112664	0	0.0017000464	0.0052086525	0.06268898	9.747832e-5	0	7.418161e-4	0.008826999	1.2138809e-4	0.004753754	0.0027588203	0	0.007408965	0.0037912321	0.007909231	0	4.6716022e-4	1.1587045e-4	0.0016019549	0	1.7165992e-4	9.379989e-5	0.0029770737	0.040218696	5.762869e-5	6.743783e-5	4.9658764e-5	0.001042221	3.0101795e-4	0.002818288	4.0462695e-5	0.005238693	0.9972026	0.0012911279	5.444072e-4	4.3528053e-5	4.1075767e-4	6.443378e-4	0.32453412	4.5367266e-5	0.0022370967	0.0016246386	0
PK_bin.45	6.49211e-4	3.856109e-4	0.0029892647	4.4831878e-4	0.0052527073	0.06117537	9.3068706e-4	0.82629234	3.5837127e-4	0.0062554656	0.013803679	0.87805784	0.0012005296	4.903132e-4	0.0057651526	0.022371108	9.5565675e-4	0.009978497	0.0034585807	6.917729e-4	0.016799469	0.010407805	0.40142888	2.7353122e-4	0.010535492	4.0916182e-4	0.08468685	6.923404e-5	8.841527e-4	9.868687e-4	0.0057452903	0.1331274	5.2095775e-4	6.1459397e-4	3.9469078e-4	0.0040186956	0.0019646578	0.0073839235	5.05068e-4	0.017639074	0.99957776	0.0036350708	0.0042712293	7.9392147e-4	0.0011670475	0.0012405377	0.6004671	6.0267665e-4	0.004224411	0.0040172767	3.6972112e-4
PK_bin.46	0.0013007575	2.0550945e-4	1.9317288e-4	4.736045e-4	0.0010413884	8.9996896e-4	1.7090685e-4	0.0015896142	4.2967426e-4	5.993775e-4	4.7270185e-4	1.727122e-4	8.8462344e-4	5.6958915e-4	7.5373525e-4	6.237498e-4	9.628554e-5	4.432144e-4	0.002442644	3.9236358e-4	0.001017016	4.167359e-4	2.4131565e-4	5.638722e-4	0.0012309505	0.0015110812	8.545342e-5	0.0010471053	0.32847062	0.0010317598	4.898527e-4	0.0011241337	5.8192573e-4	0.0014521064	1.1463997e-4	5.765097e-4	0.013139667	3.330878e-4	1.4051671e-4	3.9386805e-4	8.081968e-4	3.7972612e-4	0.0014506018	0.99698955	0.00195911	0.0010780971	1.4232207e-4	0.0010582383	0.0023571905	2.6628972e-4	1.1794979e-4
PK_bin.47	0.0025999486	0.001383953	0.011099829	3.5160803e-4	0.018785583	0.042345867	0.003063104	0.9991161	3.1492035e-4	0.01659132	0.045702048	0.9920029	0.0034219224	4.5361256e-4	0.015050648	0.08846187	0.0034297688	0.039097413	0.04310507	0.001057581	0.072647355	0.030761039	0.51687634	8.9747e-4	0.00663411	0.0028480676	0.1355485	8.209136e-4	0.0025757728	0.0033220386	0.025276123	0.38790998	4.945416e-4	0.0017468006	0.0010132589	0.01259236	0.006302648	0.034877058	0.0016437358	0.048022702	0.99904317	0.014848972	0.011973548	0.0044860775	0.015732657	0.0059521007	0.9969619	0.0018475327	0.020370364	0.013708685	2.8289814e-4
PK_bin.48	0.0045821345	2.2726618e-4	0.010870365	0.0036322577	0.008772154	0.5336658	0.023754118	3.9611536e-4	0.0021094142	0.008636915	0.17494054	0.002348684	0.019288016	0.018175693	0.013488728	0.1614118	0.026370078	0.032959998	0.0025215342	0.023540456	0.035667185	0.8092837	0.06768451	3.5690394e-4	0.011097631	0.014331373	6.2818296e-4	0.0034882159	0.015043581	0.0036690685	0.22862338	0.0023366804	0.012938168	0.0044348915	0.042091455	0.16684298	0.018464576	0.022416128	0.30383408	0.06819106	0.55211115	0.01778678	0.03818392	0.025730692	0.005332753	0.016016664	0.17829192	0.51035583	0.028753974	0.022516957	0.5498713
PK_bin.49	1.8982211e-4	9.857715e-5	1.2220308e-4	0.0031324723	0.015301455	4.1793453e-4	3.0632238e-4	1.3523808e-4	2.2322428e-4	0.029881096	0.03584868	2.2485366e-4	0.00248724	2.4440617e-4	0.024687465	0.03748783	1.1731496e-4	0.03418835	0.0047797696	0.0029230977	3.234308e-4	0.02996501	0.015738128	8.961559e-5	0	2.3544459e-4	0	2.6966145e-4	5.694663e-4	0	1.9471024e-4	4.6111294e-4	1.9308086e-4	0	0	0.012250451	0.006388777	2.1996554e-4	0	0.06897305	0.038378283	0.018880375	0.0018566721	5.6131947e-4	0.0018656336	7.2181283e-4	1.01835896e-4	1.4745838e-4	3.3320705e-4	0.011880583	0
PK_bin.4	0.0024833165	0.0016147885	0.003757067	3.6070013e-4	0.008215195	0.020002134	0.0033278882	0.99802905	1.4577167e-4	0.012450934	0.023096561	0.9609316	0.0025947357	7.505546e-4	0.011199558	0.13127157	0.0014308224	0.17970325	0.09540315	6.4862747e-4	0.017429095	0.017204221	0.7607589	4.795775e-4	0.019818394	0.0020566236	0.2921269	5.0986186e-4	0.0019800088	0.0016380668	0.0071914024	0.7217436	0.0010633422	0.001217476	5.846687e-4	0.008308081	0.004973187	0.008250677	5.7314255e-4	0.033237975	0.9995663	0.0101190405	0.006788666	0.0019413623	0.017492827	0.001752424	0.96088934	0.0012866327	0.0053601037	0.0072553614	1.2859548e-4
PK_bin.51	0.003605346	0.0011491515	0.08369373	0.029123982	0.11920998	0.59077036	3.8772184e-4	0.0030046105	0.08006876	0.015350982	0.010856211	0.0019498204	0.2288437	0.46055	0.25166884	0.5888906	0.0013453481	0.010750639	0.011242065	0.09823377	0.2964596	0.008002953	0.047335695	0.0156677	0.0021759137	0.0022375754	0.0010669357	0.05112416	0.13748522	0.007256471	0.007547963	0.01083192	0.06628455	0.47841978	0.0020236277	0.086163	0.35888466	0.79204094	0.0045087845	0.012021245	0.015383681	0.047864493	0.019911151	0.46891826	0.20355022	0.5380411	0.0014920284	0.0029139866	0.24500562	0.09945952	0.002915855
PK_bin.52	0.22187464	0.001369842	0.02998406	0.005302076	0.0048190816	0.06854816	0.21250688	0.08083445	0.0062927	0.0076720463	0.0049981195	0.010162862	0.044431027	0.01395175	0.020488856	0.15256688	0.0060958164	0.22277759	0.24885367	0.05754927	0.012411405	0.0031947463	0.0023449475	0.16547	0.010347331	0.06275572	0.64521986	0.01934926	0.0982174	0.018973340000000002	0.0020896783	0.816021	0.20898664	0.014249305	0.0028413262	0.0030108592	0.98230493	0.0062573967	0.83356845	0.006783841	0.010312028	0.012735535	0.022669509	0.004094202	0.03685558	0.024565602	0.003049654	0.08634485	0.03568805	0.0013446255	0.097024076
PK_bin.53	0.020957192	0.0016537791	0.013947686	0.12272299	0.56772524	0.028455488	0.001504834	0.027892575	0.042940915	0.21825618	0.03650691	0.0031264466	0.26197398	0.034942638	0.42757288	0.05489148	0.00156637	0.032655317	0.0066165146	0.27163303	0.040189277	0.033572763	0.013447007	0.03391611	0.020780277	0.03919911	0.0022586496	0.27250853	0.14143133	0.015764395	0.012906469	0.016635688	0.0074885073	0.02302564	0.001196455	0.038615216	0.033230122	0.011420515	0.0012628859	0.05712775	0.043387752	0.028651286	0.024893396	0.9065919	0.019674726	0.034886	0.0024530473	0.014077052	0.4655084	0.015836421	0.0011635892
PK_bin.54	0.001996125	0.0037494393	0.003345358	0.0025400945	0.012498977	0.08506436	0.00447896	0.99838984	0.004009283	0.027130704	0.037375886	0.8200965	0.002527048	0.0038556238	0.020272195	0.47909757	0.0012423233	0.040935423	0.0238234	8.4222853e-4	0.014995945	0.032754138	0.9721028	2.9862148e-4	0.14813618	0.0011709296	0.7257727	1.8518881e-4	0.0010513361	0.0013814868	0.009067366	0.7178132	0.0035628008	9.929889e-4	5.9833017e-4	0.01280702	0.0039831903	0.0072303363	3.9792038e-4	0.060911898	0.9999645	0.014645499	0.00492508	0.0016561896	0.007242296	0.0020773038	0.9513686	9.415274e-4	0.00425898	0.013935186	0.0032743267
PK_bin.55	6.467915e-4	5.1301733e-5	0.0022481848	0.0031358995	0.00523992	5.9808727e-4	0	2.1040204e-4	3.785938e-4	8.422576e-4	3.9937426e-4	4.2924614e-4	0.0027501625	0.0015306099	0.0010143457	9.7343413e-4	0.024828091	8.357637e-4	0.0018436154	8.994038e-4	0.024770295	3.6170968e-4	8.481021e-4	8.117363e-4	0	0.0069815814	6.591299e-4	1.9806366e-4	4.2794738e-4	1.4286558e-4	0.0068185846	3.4027986e-4	1.006553e-4	0.0021364898	6.747152e-4	0.031433675	4.7535278e-4	0.9955926	9.4226346e-4	4.4223393e-4	0.010775312	0.0019533623	4.0002365e-4	0.001831277	0.0014280064	0.0053347307	0.0012448787	0	0.013828089	9.851231e-4	0
PK_bin.56	0.0010920443	0	1.0584023e-4	0.001890382	0	1.3154428e-4	0.0010837283	0.001417881	0	0.0016238914	3.5532077e-5	0.0011714245	0.92267424	8.954839e-4	5.6700123e-5	0.005703276	7.321876e-4	0.0070243888	0.011359302	0.00281157	7.6393964e-4	0.0038042	0	3.3301872e-4	0.0011483665	0.001433379	2.8841462e-4	3.4398073e-4	0.0015361953	0.0069325347	0	0.0035373315	3.4776072e-5	5.598192e-4	5.6700123e-4	0	0.997777	4.3961493e-4	2.6082055e-4	0	4.8762104e-5	3.628808e-5	0.0032114948	0.0012886048	0.003327541	8.969959e-4	3.4246873e-4	0.0010342102	8.232858e-4	0	3.666608e-5
PK_bin.57	4.0479438e-4	1.9205572e-5	0.0016913568	5.383892e-4	0.55199265	4.750741e-4	1.5765453e-4	1.4879042e-4	0.028034227	0.07332287	0.0075724833	0.0012365434	0.49387005	5.2973616e-4	0.20739128	0.0062382235	0.00393862	0.0057730684	0.0028945543	0.002436364	0.011060721	0.0074274917	0.0026271536	0.0014395738	3.6722745e-4	8.3976897e-4	0.0011955997	2.60436e-4	3.6026278e-4	1.7939272e-5	0.0046889037	7.97981e-4	9.360079e-4	0.02271766	0.0015282149	0.010029952	0.060403217	0.015930073	0.0023863453	0.010984533	0.014528699	0.0031465483	0.001041111	7.093399e-4	4.7043103e-4	0.0018034244	0.0014963463	2.633907e-4	0.99704635	0.003632386	1.10590336e-4
PK_bin.58	0.0044161123	0.0034773666	0.0066766315	0.002701353	0.010401254	0.160355	0.004675512	0.10898849	0.002127176	0.010446187	0.023345742	0.087195024	0.003116927	0.0034778523	0.0093867285	0.027894955	9.5769065e-4	0.02176797	0.031550597	0.0015056364	0.03380553	0.017194469	0.10658953	0.0011141078	0.005024536	0.0013730219	0.036607925	0.00108229	0.004043529	0.0022287013	0.01354587	0.09667332	0.0043257596	0.002628002	0.0012872838	0.008993257	0.0049509425	0.017000405	0.001790539	0.021907872	0.99720854	0.008942251	0.003184449	0.0035354157	0.010727203	0.0043634064	0.08932876	0.0032774734	0.010723318	0.0074524023	0.0018206566
PK_bin.59	0.00686756	0.0017987761	0.004713809	1.9663504e-4	0.0061437585	0.036245488	0.005765155	0.99989516	2.5367006e-4	0.011074844	0.017923936	0.9998786	0.006339579	4.1717046e-4	0.008902353	0.3307423	0.004578283	0.014125675	0.23377244	0.002020398	0.01347629	0.013278025	0.72470087	0.0010624811	0.010691623	0.003092385	0.7377986	6.662234e-4	0.0025266516	0.004440584	0.0048767664	0.69132185	0.0010149518	0.00281237	0.0013892102	0.0059726536	0.006412638	0.0099792285	0.0013454835	0.025291774	0.9999011	0.007127477	0.024151346	0.0020926422	0.018393524	0.0018664034	0.8341055	0.0016252267	0.0066337166	0.0055318545	3.5850587e-4
PK_bin.5	5.201704e-4	6.78882e-5	0.0021329736	0.0013522594	0.0013201502	0.009331875	1.0687804e-4	0	1.2935454e-4	2.4907629e-4	5.421882e-4	4.3576883e-4	0.0012490511	0.0028568087	4.6650198e-4	8.444741e-4	0.53769696	7.73375e-4	0.0012871235	4.187968e-4	0.008221811	0.0032517528	0.003676054	2.4127832e-4	0	0.001498586	3.7109156e-4	0	0.0011495122	6.88056e-5	0.011018988	1.2843712e-4	9.430955e-4	0.001526567	3.637523e-4	0.0010903395	3.9356804e-4	0.9996445	9.1740803e-4	0.0021288453	0.0226453	3.1329485e-4	0.0019494921	6.738362e-4	1.935731e-4	0.0018361922	0.012054283	0.0021971923	0.013063432	0.0024242508	0.0043141115
PK_bin.60	0.04763047	0.0040880023	0.0012962811	7.4796967e-4	0.0014120828	0.14170194	0.003956228	0.63499606	0.0010449613	0.002656952	0.0033310482	0.8704919	0.0012219084	0.0017784557	0.00161748119999999	0.43665656	7.0105e-4	0.00390831	0.41660637	5.642841e-4	0.004872659	0.0027779948	0.06808421	1.6222232e-4	0.09722907	5.967285e-4	0.12763552	4.5671823e-5	9.0245524e-4	8.762501e-4	0.0028838136	0.5225495	0.0016429377	9.281612e-4	3.0298138e-4	8.737543e-4	0.0014924454	0.002216456	3.449096e-4	0.0040248604	0.9638691	0.0017290403	0.0045015444	5.4082426e-4	0.03509318	3.1995232e-4	0.0021430815	8.38315e-4	0.0018001685	0.0012199119	9.239185e-4
PK_bin.61	0.0076855486	2.4733818e-4	0.0010610366	3.674519e-4	1.4202247e-4	0.011658911	0.0012549482	0.0010723753	6.4188775e-5	0.003496943	1.0166426e-4	6.322787e-5	1.2933846e-4	0.009505319	0.004352153	0.002859091	7.591188e-5	4.2664396e-4	0.0145795	6.2190084e-4	9.3592616e-4	3.4977117e-4	6.28435e-5	1.5489866e-4	0.0036245517	0.008822305	3.6245518e-4	3.4381353e-4	0.004201866	0.0018466765	1.3298992e-4	0.013572658	0.022703992	0.0036968123	0.0039877756	2.9134785e-4	0.0036253205	5.0236366e-4	2.8827295e-4	0.0016952371	1.7411685e-4	0.0060668	0.0015999149	9.693658e-4	0.002978436	0.0016727517	1.7815268e-4	0.99522793	9.993462e-5	3.4381353e-4	2.0717215e-4
PK_bin.62	6.27101e-4	0.0021014507	2.708455e-4	0.0021480378	6.2344706e-4	0.0018548121	0.0022215727	0	8.340032e-4	6.851067e-5	7.901564e-5	0	6.4582727e-4	0.0011646814	5.161137e-4	3.9325125e-4	1.0230926e-4	5.257052e-4	7.0977054e-4	4.6587254e-5	3.503179e-4	1.438724e-4	1.1281423e-4	8.3583014e-5	0	3.6036613e-4	0	1.0779012e-4	1.6122844e-4	8.8150395e-5	0.001053694	0.0024175132	5.9056195e-4	2.210611e-4	2.9687957e-5	0.0014770901	0.0018173597	5.6270097e-4	3.1971646e-5	1.6762277e-4	3.9233777e-4	1.7493058e-4	5.80057e-5	2.1283982e-4	1.8634902e-4	3.0144694e-4	6.120287e-5	5.896485e-4	0.0010322274	0	0.0013738673
PK_bin.63	0.0025088657	0.0016526119	0.0044925907	0.0017972894	0.014958711	0.03475146	0.0013619919	0.9919297	0.0014109206	0.02858812	0.043204963	0.94915015	0.0026754767	0.0014916953	0.024071908	0.05071532	0.0017276923	0.08146706	0.10500223	5.5993936e-4	0.023097761	0.03370835	0.97797173	4.6651068e-4	0.012457438	0.0013233972	0.6446503	1.5965126e-4	0.0010443765	0.0012367172	0.010538248	0.43306088	0.0013061033	0.0011165043	6.337543e-4	0.019635417	0.00293172	0.012714947	5.1396317e-4	0.06929666	0.9995894	0.016316274	0.0069331247	0.0016467067	0.004378494	0.0019554642	0.5107233	5.4032565e-4	0.0071868375	0.015843015	9.58962e-4
